{{0.0001, 0.9999994752012826}, {0.0002, 0.9999979016105284}, 
 {0.0106, 0.9943443432204145}, {0.0107, 0.9942394961325374}, 
 {0.0108, 0.9941337316663785}, {0.0109, 0.9940270510835297}, 
 {0.011, 0.9939194556458152}, {0.0111, 0.9938109466152893}, 
 {0.0112, 0.9937015252542298}, {0.0113, 0.9935911928251375}, 
 {0.0114, 0.9934799505907238}, {0.0115, 0.993367799813912}, 
 {0.0116, 0.9932547417578345}, {0.0117, 0.9931407776858197}, 
 {0.0118, 0.9930259088613994}, {0.011899999999999999, 0.9929101365482956}, 
 {0.012, 0.9927934620104185}, {0.0121, 0.9926758865118618}, 
 {0.0122, 0.9925574113169008}, {0.0123, 0.9924380376899851}, 
 {0.0124, 0.9923177668957345}, {0.0125, 0.9921966001989353}, 
 {0.0126, 0.9920745388645381}, {0.0127, 0.9919515841576472}, 
 {0.0128, 0.9918277373435231}, {0.0129, 0.9917029996875776}, 
 {0.013, 0.9915773724553606}, {0.0131, 0.9914508569125697}, 
 {0.0132, 0.9913234543250348}, {0.0133, 0.9911951659587175}, 
 {0.0134, 0.9910659930797073}, {0.0135, 0.99093593695422}, 
 {0.0136, 0.990804998848587}, {0.0137, 0.9906731800292559}, 
 {0.0138, 0.9905404817627844}, {0.013900000000000001, 0.9904069053158376}, 
 {0.014, 0.9902724519551842}, {0.0141, 0.990137122947685}, 
 {0.0142, 0.9900009195603019}, {0.0143, 0.9898638430600821}, 
 {0.0144, 0.98972589471416}, {0.0145, 0.9895870757897516}, 
 {0.0146, 0.9894473875541474}, {0.0147, 0.9893068312747159}, 
 {0.0148, 0.9891654082188905}, {0.0149, 0.9890231196541709}, 
 {0.015, 0.9888799668481174}, {0.0151, 0.9887359510683469}, 
 {0.0152, 0.9885910735825308}, {0.0153, 0.9884453356583842}, 
 {0.0154, 0.9882987385636741}, {0.0155, 0.9881512835662006}, 
 {0.0156, 0.9880029719338069}, {0.015700000000000002, 0.9878538049343621}, 
 {0.0158, 0.9877037838357678}, {0.0159, 0.9875529099059498}, 
 {0.016, 0.9874011844128535}, {0.0161, 0.9872486086244397}, 
 {0.0162, 0.9870951838086865}, {0.0163, 0.9869409112335739}, 
 {0.0164, 0.9867857921670896}, {0.0165, 0.9866298278772231}, 
 {0.0166, 0.9864730196319598}, {0.0167, 0.9863153686992776}, 
 {0.0168, 0.9861568763471408}, {0.016900000000000002, 0.9859975438435055}, 
 {0.017, 0.985837372456302}, {0.0171, 0.9856763634534409}, 
 {0.0172, 0.9855145181028088}, {0.0173, 0.9853518376722546}, 
 {0.0174, 0.9851883234295997}, {0.0175, 0.9850239766426264}, 
 {0.0176, 0.9848587985790719}, {0.0177, 0.9846927905066296}, 
 {0.0178, 0.9845259536929439}, {0.0179, 0.9843582894056045}, 
 {0.018, 0.9841897989121478}, {0.0181, 0.9840204834800419}, 
 {0.0182, 0.9838503443766976}, {0.0183, 0.9836793828694556}, 
 {0.0184, 0.9835076002255795}, {0.0185, 0.9833349977122642}, 
 {0.018600000000000002, 0.9831615765966201}, {0.0187, 0.9829873381456777}, 
 {0.0188, 0.9828122836263762}, {0.0189, 0.9826364143055702}, 
 {0.019, 0.9824597314500152}, {0.0191, 0.9822822363263708}, 
 {0.019200000000000002, 0.9821039302011927}, {0.0193, 0.9819248143409358}, 
 {0.0194, 0.9817448900119405}, {0.0195, 0.9815641584804385}, 
 {0.0196, 0.9813826210125447}, {0.0197, 0.9812002788742545}, 
 {0.0198, 0.9810171333314377}, {0.0199, 0.9808331856498405}, 
 {0.02, 0.9806484370950763}, {0.0201, 0.980462888932624}, 
 {0.0202, 0.980276542427827}, {0.020300000000000002, 0.9800893988458861}, 
 {0.0204, 0.9799014594518569}, {0.0205, 0.9797127255106493}, 
 {0.0206, 0.979523198287019}, {0.0207, 0.9793328790455657}, 
 {0.0208, 0.9791417690507332}, {0.020900000000000002, 0.9789498695668005}, 
 {0.021, 0.978757181857884}, {0.0211, 0.9785637071879267}, 
 {0.0212, 0.9783694468207033}, {0.0213, 0.9781744020198082}, 
 {0.0214, 0.9779785740486598}, {0.021500000000000002, 0.9777819641704921}, 
 {0.0216, 0.9775845736483504}, {0.0217, 0.9773864037450953}, 
 {0.0218, 0.9771874557233886}, {0.0219, 0.9769877308457016}, 
 {0.022, 0.9767872303742994}, {0.0221, 0.9765859555712492}, 
 {0.0222, 0.976383907698407}, {0.0223, 0.9761810880174205}, 
 {0.0224, 0.9759774977897268}, {0.0225, 0.9757731382765431}, 
 {0.022600000000000002, 0.9755680107388655}, {0.0227, 0.9753621164374691}, 
 {0.0228, 0.9751554566329015}, {0.0229, 0.9749480325854814}, 
 {0.023, 0.9747398455552942}, {0.0231, 0.9745308968021859}, 
 {0.023200000000000002, 0.974321187585766}, {0.0233, 0.9741107191654}, 
 {0.0234, 0.9738994928002044}, {0.0235, 0.9736875097490533}, 
 {0.0236, 0.973474771270559}, {0.0237, 0.9732612786230855}, 
 {0.0238, 0.9730470330647333}, {0.0239, 0.9728320358533398}, 
 {0.024, 0.9726162882464805}, {0.0241, 0.9723997915014586}, 
 {0.0242, 0.972182546875309}, {0.024300000000000002, 0.9719645556247879}, 
 {0.0244, 0.9717458190063757}, {0.0245, 0.9715263382762708}, 
 {0.0246, 0.9713061146903856}, {0.0247, 0.9710851495043457}, 
 {0.0248, 0.9708634439734897}, {0.024900000000000002, 0.9706409993528529}, 
 {0.025, 0.9704178168971864}, {0.0251, 0.9701938978609296}, 
 {0.0252, 0.9699692434982243}, {0.0253, 0.969743855062907}, 
 {0.0254, 0.969517733808501}, {0.025500000000000002, 0.9692908809882215}, 
 {0.0256, 0.9690632978549646}, {0.0257, 0.96883498566131}, 
 {0.0258, 0.9686059456595152}, {0.0259, 0.9683761791015147}, 
 {0.026000000000000002, 0.968145687238912}, {0.0261, 0.9679144713229868}, 
 {0.0262, 0.9676825326046751}, {0.0263, 0.967449872334586}, 
 {0.0264, 0.9672164917629867}, {0.0265, 0.9669823921397972}, 
 {0.026600000000000002, 0.9667475747145964}, {0.0267, 0.9665120407366145}, 
 {0.0268, 0.9662757914547313}, {0.0269, 0.9660388281174689}, 
 {0.027, 0.9658011519729963}, {0.0271, 0.96556276426912}, 
 {0.027200000000000002, 0.9653236662532845}, {0.0273, 0.9650838591725671}, 
 {0.0274, 0.9648433442736806}, {0.0275, 0.96460212280296}, 
 {0.0276, 0.9643601960063684}, {0.027700000000000002, 0.9641175651294954}, 
 {0.027800000000000002, 0.9638742314175454}, {0.0279, 0.9636301961153423}, 
 {0.028, 0.9633854604673222}, {0.0281, 0.9631400257175337}, 
 {0.0282, 0.962893893109636}, {0.028300000000000002, 0.9626470638868914}, 
 {0.0284, 0.9623995392921626}, {0.0285, 0.9621513205679202}, 
 {0.0286, 0.9619024089562231}, {0.0287, 0.9616528056987313}, 
 {0.0288, 0.961402512036694}, {0.028900000000000002, 0.9611515292109493}, 
 {0.029, 0.9608998584619229}, {0.0291, 0.9606475010296223}, 
 {0.0292, 0.9603944581536354}, {0.0293, 0.960140731073132}, 
 {0.029400000000000003, 0.9598863210268529}, 
 {0.029500000000000002, 0.9596312292531138}, {0.0296, 0.9593754569898006}, 
 {0.0297, 0.9591190054743642}, {0.0298, 0.9588618759438212}, 
 {0.0299, 0.9586040696347539}, {0.030000000000000002, 0.9583455877832961}, 
 {0.030100000000000002, 0.9580864316251453}, {0.0302, 0.9578266023955503}, 
 {0.0303, 0.9575661013293083}, {0.0304, 0.9573049296607702}, 
 {0.0305, 0.9570430886238305}, {0.030600000000000002, 0.9567805794519253}, 
 {0.0307, 0.9565174033780356}, {0.0308, 0.9562535616346779}, 
 {0.0309, 0.9559890554539034}, {0.031, 0.9557238860672996}, 
 {0.0311, 0.9554580547059822}, {0.031200000000000002, 0.9551915626005945}, 
 {0.0313, 0.9549244109813063}, {0.031400000000000004, 0.9546566010778099}, 
 {0.03150000000000001, 0.9543881341193163}, {0.0316, 0.9541190113345569}, 
 {0.031700000000000006, 0.9538492339517771}, {0.0318, 0.9535788031987346}, 
 {0.031900000000000005, 0.9533077203026967}, 
 {0.03200000000000001, 0.9530359864904405}, {0.032100000000000004, 
  0.9527636029882443}, {0.032200000000000006, 0.9524905710218946}, 
 {0.0323, 0.9522168918166718}, {0.032400000000000005, 0.9519425665973589}, 
 {0.0325, 0.9516675965882333}, {0.032600000000000004, 0.9513919830130608}, 
 {0.03270000000000001, 0.951115727095106}, {0.0328, 0.9508388300571136}, 
 {0.032900000000000006, 0.9505612931213178}, {0.033, 0.9502831175094345}, 
 {0.033100000000000004, 0.95000430444266}, {0.03320000000000001, 
  0.9497248551416677}, {0.0333, 0.9494447708266108}, 
 {0.033400000000000006, 0.9491640527171128}, {0.0335, 0.9488827020322687}, 
 {0.033600000000000005, 0.9486007199906419}, 
 {0.03370000000000001, 0.9483181078102646}, {0.033800000000000004, 
  0.9480348667086286}, {0.033900000000000007, 0.9477509979026905}, 
 {0.034, 0.9474665026088662}, {0.034100000000000005, 0.9471813820430257}, 
 {0.0342, 0.9468956374204963}, {0.034300000000000004, 0.9466092699560558}, 
 {0.03440000000000001, 0.9463222808639349}, {0.0345, 0.9460346713578092}, 
 {0.034600000000000006, 0.945746442650798}, {0.0347, 0.9454575959554682}, 
 {0.034800000000000005, 0.9451681324838227}, 
 {0.03490000000000001, 0.9448780534473079}, {0.035, 0.9445873600568035}, 
 {0.035100000000000006, 0.9442960535226212}, {0.0352, 0.944004135054507}, 
 {0.035300000000000005, 0.9437116058616374}, 
 {0.03540000000000001, 0.9434184671526143}, {0.035500000000000004, 
  0.9431247201354639}, {0.03560000000000001, 0.9428303660176358}, 
 {0.0357, 0.942535406006001}, {0.035800000000000005, 0.9422398413068486}, 
 {0.0359, 0.9419436731258819}, {0.036000000000000004, 0.9416469026682219}, 
 {0.03610000000000001, 0.9413495311383965}, {0.0362, 0.9410515597403467}, 
 {0.036300000000000006, 0.9407529896774207}, {0.0364, 0.94045382215237}, 
 {0.036500000000000005, 0.940154058367349}, {0.03660000000000001, 
  0.9398536995239153}, {0.0367, 0.9395527468230247}, 
 {0.036800000000000006, 0.9392512014650272}, {0.0369, 0.9389490646496711}, 
 {0.037000000000000005, 0.9386463375760937}, 
 {0.03710000000000001, 0.9383430214428251}, {0.037200000000000004, 
  0.938039117447781}, {0.03730000000000001, 0.937734626788264}, 
 {0.0374, 0.9374295506609631}, {0.037500000000000006, 0.9371238902619461}, 
 {0.0376, 0.9368176467866608}, {0.037700000000000004, 0.9365108214299345}, 
 {0.03780000000000001, 0.9362034153859683}, {0.0379, 0.9358954298483387}, 
 {0.038000000000000006, 0.9355868660099941}, {0.0381, 0.9352777250632475}, 
 {0.038200000000000005, 0.9349680081997863}, 
 {0.03830000000000001, 0.9346577166106581}, {0.038400000000000004, 
  0.934346851486277}, {0.038500000000000006, 0.9340354140164172}, 
 {0.0386, 0.9337234053902134}, {0.038700000000000005, 0.9334108267961531}, 
 {0.03880000000000001, 0.9330976794220867}, {0.038900000000000004, 
  0.9327839644552117}, {0.03900000000000001, 0.9324696830820798}, 
 {0.0391, 0.9321548364885944}, {0.039200000000000006, 0.9318394258600008}, 
 {0.0393, 0.931523452380895}, {0.039400000000000004, 0.9312069172352125}, 
 {0.03950000000000001, 0.9308898216062347}, {0.0396, 0.9305721666765769}, 
 {0.039700000000000006, 0.9302539536282004}, {0.0398, 0.929935183642393}, 
 {0.039900000000000005, 0.929615857899785}, {0.04000000000000001, 
  0.9292959775803327}, {0.040100000000000004, 0.9289755438633249}, 
 {0.04020000000000001, 0.9286545579273779}, {0.0403, 0.9283330209504367}, 
 {0.040400000000000005, 0.9280109341097678}, 
 {0.04050000000000001, 0.92768829858196}, {0.040600000000000004, 
  0.9273651155429277}, {0.04070000000000001, 0.9270413861678962}, 
 {0.0408, 0.9267171116314162}, {0.040900000000000006, 0.9263922931073469}, 
 {0.041, 0.9260669317688647}, {0.041100000000000005, 0.9257410287884549}, 
 {0.04120000000000001, 0.9254145853379167}, {0.0413, 0.9250876025883512}, 
 {0.041400000000000006, 0.9247600817101715}, {0.0415, 0.9244320238730896}, 
 {0.041600000000000005, 0.9241034302461222}, 
 {0.04170000000000001, 0.9237743019975875}, {0.041800000000000004, 
  0.9234446402951024}, {0.04190000000000001, 0.9231144463055795}, 
 {0.042, 0.9227837211952267}, {0.042100000000000005, 0.9224524661295462}, 
 {0.04220000000000001, 0.9221206822733307}, {0.042300000000000004, 
  0.9217883707906681}, {0.04240000000000001, 0.9214555328449258}, 
 {0.0425, 0.921122169598762}, {0.042600000000000006, 0.9207882822141225}, 
 {0.0427, 0.9204538718522326}, {0.042800000000000005, 0.9201189396735995}, 
 {0.04290000000000001, 0.9197834868380111}, {0.043000000000000003, 
  0.9194475145045299}, {0.043100000000000006, 0.9191110238314997}, 
 {0.0432, 0.9187740159765344}, {0.043300000000000005, 0.9184364920965236}, 
 {0.04340000000000001, 0.9180984533476249}, {0.043500000000000004, 
  0.9177599008852704}, {0.04360000000000001, 0.9174208358641516}, 
 {0.0437, 0.9170812594382359}, {0.043800000000000006, 0.9167411727607478}, 
 {0.0439, 0.9164005769841786}, {0.044000000000000004, 0.9160594732602777}, 
 {0.04410000000000001, 0.9157178627400584}, {0.0442, 0.9153757465737868}, 
 {0.044300000000000006, 0.9150331259109867}, {0.0444, 0.9146900019004413}, 
 {0.044500000000000005, 0.9143463756901775}, 
 {0.04460000000000001, 0.9140022484274837}, {0.044700000000000004, 
  0.9136576212588897}, {0.044800000000000006, 0.913312495330179}, 
 {0.0449, 0.9129668717863799}, {0.045000000000000005, 0.9126207517717648}, 
 {0.04510000000000001, 0.9122741364298509}, {0.045200000000000004, 
  0.9119270269033966}, {0.04530000000000001, 0.9115794243343995}, 
 {0.0454, 0.9112313298641002}, {0.045500000000000006, 0.9108827446329709}, 
 {0.0456, 0.9105336697807227}, {0.045700000000000005, 0.9101841064463015}, 
 {0.04580000000000001, 0.9098340557678832}, {0.0459, 0.9094835188828753}, 
 {0.046000000000000006, 0.9091324969279176}, {0.0461, 0.9087809910388749}, 
 {0.046200000000000005, 0.9084290023508383}, 
 {0.04630000000000001, 0.9080765319981281}, {0.046400000000000004, 
  0.9077235811142831}, {0.04650000000000001, 0.9073701508320681}, 
 {0.0466, 0.9070162422834634}, {0.046700000000000005, 0.906661856599672}, 
 {0.04680000000000001, 0.906306994911116}, {0.046900000000000004, 
  0.9059516583474316}, {0.04700000000000001, 0.905595848037468}, 
 {0.0471, 0.9052395651092904}, {0.047200000000000006, 0.904882810690173}, 
 {0.0473, 0.9045255859066051}, {0.047400000000000005, 0.9041678918842796}, 
 {0.04750000000000001, 0.9038097297480979}, {0.0476, 0.9034511006221724}, 
 {0.047700000000000006, 0.9030920056298112}, {0.0478, 0.9027324458935332}, 
 {0.047900000000000005, 0.9023724225350579}, 
 {0.04800000000000001, 0.9020119366753017}, {0.048100000000000004, 
  0.9016509894343829}, {0.04820000000000001, 0.9012895819316166}, 
 {0.0483, 0.9009277152855141}, {0.048400000000000006, 0.9005653906137797}, 
 {0.04850000000000001, 0.9002026090333168}, {0.048600000000000004, 
  0.8998393716602141}, {0.04870000000000001, 0.8994756796097543}, 
 {0.0488, 0.8991115339964094}, {0.048900000000000006, 0.8987469359338421}, 
 {0.049, 0.8983818865348948}, {0.049100000000000005, 0.8980163869115999}, 
 {0.04920000000000001, 0.8976504381751771}, {0.049300000000000004, 
  0.8972840414360217}, {0.049400000000000006, 0.8969171978037137}, 
 {0.0495, 0.8965499083870144}, {0.049600000000000005, 0.8961821742938623}, 
 {0.04970000000000001, 0.8958139966313735}, {0.049800000000000004, 
  0.8954453765058399}, {0.04990000000000001, 0.8950763150227309}, 
 {0.05, 0.8947068132866849}, {0.050100000000000006, 0.8943368724015168}, 
 {0.05020000000000001, 0.8939664934702098}, {0.050300000000000004, 
  0.893595677594919}, {0.05040000000000001, 0.8932244258769633}, 
 {0.0505, 0.8928527394168374}, {0.050600000000000006, 0.8924806193141935}, 
 {0.0507, 0.8921080666678514}, {0.050800000000000005, 0.8917350825757981}, 
 {0.05090000000000001, 0.8913616681351786}, {0.051000000000000004, 
  0.8909878244422988}, {0.051100000000000007, 0.8906135525926251}, 
 {0.0512, 0.8902388536807846}, {0.051300000000000005, 0.8898637288005595}, 
 {0.05140000000000001, 0.8894881790448883}, {0.051500000000000004, 
  0.8891122055058671}, {0.05160000000000001, 0.8887358092747404}, 
 {0.0517, 0.88835899144191}, {0.051800000000000006, 0.887981753096927}, 
 {0.05190000000000001, 0.8876040953284947}, {0.052000000000000005, 
  0.8872260192244619}, {0.05210000000000001, 0.8868475258718288}, 
 {0.0522, 0.8864686163567403}, {0.052300000000000006, 0.8860892917644848}, 
 {0.0524, 0.8857095531795021}, {0.052500000000000005, 0.8853294016853659}, 
 {0.05260000000000001, 0.8849488383647994}, {0.052700000000000004, 
  0.8845678642996649}, {0.05280000000000001, 0.884186480570961}, 
 {0.0529, 0.8838046882588297}, {0.053000000000000005, 0.8834224884425471}, 
 {0.05310000000000001, 0.8830398822005259}, {0.053200000000000004, 
  0.8826568706103177}, {0.05330000000000001, 0.8822734547486062}, 
 {0.0534, 0.8818896356912057}, {0.053500000000000006, 0.8815054145130653}, 
 {0.05360000000000001, 0.8811207922882636}, {0.053700000000000005, 
  0.8807357700900125}, {0.05380000000000001, 0.8803503489906487}, 
 {0.0539, 0.8799645300616371}, {0.054000000000000006, 0.8795783143735699}, 
 {0.0541, 0.8791917029961657}, {0.054200000000000005, 0.8788046969982674}, 
 {0.05430000000000001, 0.8784172974478405}, {0.054400000000000004, 
  0.8780295054119704}, {0.05450000000000001, 0.8776413219568716}, 
 {0.0546, 0.8772527481478697}, {0.054700000000000006, 0.876863785049414}, 
 {0.05480000000000001, 0.8764744337250745}, {0.054900000000000004, 
  0.8760846952375333}, {0.05500000000000001, 0.8756945706485926}, 
 {0.0551, 0.8753040610191672}, {0.055200000000000006, 0.8749131674092869}, 
 {0.05530000000000001, 0.8745218908780954}, {0.055400000000000005, 
  0.8741302324838482}, {0.05550000000000001, 0.8737381932839117}, 
 {0.055600000000000004, 0.8733457743347607}, 
 {0.055700000000000006, 0.872952976691985}, {0.0558, 0.8725598014102751}, 
 {0.055900000000000005, 0.8721662495434342}, 
 {0.05600000000000001, 0.8717723221443678}, {0.056100000000000004, 
  0.8713780202650928}, {0.05620000000000001, 0.8709833449567213}, 
 {0.0563, 0.8705882972694785}, {0.056400000000000006, 0.8701928782526861}, 
 {0.05650000000000001, 0.8697970889547679}, {0.056600000000000004, 
  0.8694009304232504}, {0.05670000000000001, 0.8690044037047572}, 
 {0.0568, 0.8686075098450127}, {0.056900000000000006, 0.8682102498888367}, 
 {0.05700000000000001, 0.8678126248801501}, {0.057100000000000005, 
  0.8674146358619644}, {0.05720000000000001, 0.8670162838763898}, 
 {0.057300000000000004, 0.8666175699646295}, 
 {0.05740000000000001, 0.8662184951669816}, {0.0575, 0.8658190605228321}, 
 {0.057600000000000005, 0.8654192670706644}, 
 {0.05770000000000001, 0.8650191158480466}, {0.057800000000000004, 
  0.8646186078916397}, {0.05790000000000001, 0.8642177442371946}, 
 {0.058, 0.863816525919548}, {0.058100000000000006, 0.8634149539726236}, 
 {0.05820000000000001, 0.8630130294294318}, {0.058300000000000005, 
  0.8626107533220705}, {0.05840000000000001, 0.8622081266817171}, 
 {0.0585, 0.8618051505386369}, {0.058600000000000006, 0.8614018259221787}, 
 {0.05870000000000001, 0.8609981538607675}, {0.058800000000000005, 
  0.860594135381916}, {0.05890000000000001, 0.8601897715122133}, 
 {0.059000000000000004, 0.8597850632773297}, 
 {0.05910000000000001, 0.8593800117020125}, {0.0592, 0.8589746178100888}, 
 {0.059300000000000005, 0.8585688826244624}, 
 {0.05940000000000001, 0.8581628071671098}, {0.059500000000000004, 
  0.8577563924590904}, {0.05960000000000001, 0.8573496395205307}, 
 {0.0597, 0.8569425493706336}, {0.059800000000000006, 0.8565351230276773}, 
 {0.05990000000000001, 0.8561273615090085}, {0.060000000000000005, 
  0.8557192658310491}, {0.06010000000000001, 0.8553108370092891}, 
 {0.060200000000000004, 0.8549020760582903}, 
 {0.060300000000000006, 0.85449298399168}, {0.0604, 0.8540835618221593}, 
 {0.060500000000000005, 0.8536738105614923}, 
 {0.06060000000000001, 0.8532637312205154}, {0.060700000000000004, 
  0.8528533248091217}, {0.06080000000000001, 0.8524425923362818}, 
 {0.0609, 0.8520315348100196}, {0.061000000000000006, 0.851620153237433}, 
 {0.06110000000000001, 0.8512084486246748}, {0.061200000000000004, 
  0.8507964219769664}, {0.06130000000000001, 0.8503840742985873}, 
 {0.0614, 0.8499714065928785}, {0.061500000000000006, 0.8495584198622439}, 
 {0.06160000000000001, 0.8491451151081438}, {0.061700000000000005, 
  0.8487314933310989}, {0.06180000000000001, 0.8483175555306883}, 
 {0.061900000000000004, 0.8479033027055489}, 
 {0.062000000000000006, 0.8474887358533743}, {0.0621, 0.8470738559709127}, 
 {0.062200000000000005, 0.8466586640539705}, 
 {0.06230000000000001, 0.8462431610974065}, {0.062400000000000004, 
  0.8458273480951356}, {0.0625, 0.8454112260401244}, 
 {0.0626, 0.8449947959243932}, {0.0627, 0.8445780587390153}, 
 {0.06280000000000001, 0.8441610154741124}, {0.06290000000000001, 
  0.8437436671188628}, {0.063, 0.8433260146614895}, 
 {0.0631, 0.8429080590892667}, {0.0632, 0.8424898013885186}, 
 {0.06330000000000001, 0.8420712425446175}, {0.06340000000000001, 
  0.8416523835419804}, {0.0635, 0.8412332253640773}, 
 {0.0636, 0.8408137689934201}, {0.0637, 0.8403940154115662}, 
 {0.06380000000000001, 0.8399739655991207}, {0.06390000000000001, 
  0.8395536205357323}, {0.064, 0.8391329812000927}, 
 {0.0641, 0.8387120485699386}, {0.06420000000000001, 0.8382908236220483}, 
 {0.06430000000000001, 0.837869307332243}, {0.06440000000000001, 
  0.8374475006753839}, {0.0645, 0.837025404625377}, 
 {0.0646, 0.836603020155165}, {0.06470000000000001, 0.8361803482367317}, 
 {0.06480000000000001, 0.8357573898410999}, {0.0649, 0.8353341459383323}, 
 {0.065, 0.8349106174975282}, {0.0651, 0.8344868054868275}, 
 {0.06520000000000001, 0.8340627108734024}, {0.06530000000000001, 
  0.8336383346234651}, {0.0654, 0.8332136777022642}, 
 {0.0655, 0.8327887410740799}, {0.0656, 0.8323635257022316}, 
 {0.06570000000000001, 0.831938032549071}, {0.06580000000000001, 
  0.831512262575983}, {0.0659, 0.8310862167433872}, 
 {0.066, 0.8306598960107372}, {0.0661, 0.8302333013365144}, 
 {0.06620000000000001, 0.8298064336782369}, {0.06630000000000001, 
  0.8293792939924495}, {0.0664, 0.8289518832347316}, 
 {0.0665, 0.8285242023596915}, {0.0666, 0.8280962523209666}, 
 {0.06670000000000001, 0.8276680340712215}, {0.06680000000000001, 
  0.8272395485621565}, {0.0669, 0.8268107967444932}, 
 {0.067, 0.8263817795679824}, {0.0671, 0.8259524979814054}, 
 {0.06720000000000001, 0.825522952932567}, {0.06730000000000001, 
  0.8250931453682993}, {0.0674, 0.8246630762344609}, 
 {0.0675, 0.8242327464759345}, {0.06760000000000001, 0.8238021570366301}, 
 {0.06770000000000001, 0.8233713088594797}, {0.06780000000000001, 
  0.8229402028864394}, {0.0679, 0.8225088400584938}, 
 {0.068, 0.8220772213156415}, {0.06810000000000001, 0.8216453475969139}, 
 {0.06820000000000001, 0.8212132198403571}, {0.0683, 0.8207808389830422}, 
 {0.0684, 0.820348205961063}, {0.0685, 0.8199153217095311}, 
 {0.06860000000000001, 0.8194821871625796}, {0.06870000000000001, 
